ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
11836,08-04-2019,09-04-2019,1881747,11153,1,2,5,5,59,9,16,SAT,0
11837,08-04-2019,12-04-2019,263167,9546,27,2,5,5,59,9,16,SAT,0
11838,04-04-2019,30-04-2019,1897678,10030,39,2,5,5,10,9,42,N/A,0
11839,01-04-2019,16-04-2019,2058624,11590,71,2,3,5,64,9,42,N/A,0
11840,05-04-2019,17-04-2019,1803148,10566,65,2,5,5,58,9,85,N/A,0
11841,08-04-2019,03-05-2019,395383,1896,53,2,3,5,12,9,42,N/A,0
11842,08-04-2019,09-04-2019,1893273,9853,30,2,5,5,59,9,16,SAT,0
11843,08-04-2019,09-04-2019,894369,2532,68,2,5,5,59,9,16,SAT,0
11844,08-04-2019,09-04-2019,2200033,10127,30,2,5,5,59,9,16,SAT,0
11845,08-04-2019,10-04-2019,1748339,11265,69,2,5,5,59,9,16,SAT,0
11846,05-04-2019,10-04-2019,38203,1512,40,2,5,5,19,9,85,N/A,0
11847,08-04-2019,10-04-2019,2176898,10623,53,2,5,5,59,9,16,SAT,0
11848,08-04-2019,10-04-2019,2382133,8356,48,2,5,5,59,9,16,SAT,0
11849,08-04-2019,11-04-2019,1835795,12352,29,2,5,5,59,9,16,SAT,0
11850,08-04-2019,10-04-2019,420903,2666,44,2,5,5,59,9,16,SAT,0
11851,08-04-2019,10-04-2019,228140,8885,10,2,5,5,59,9,16,SAT,0
11852,08-04-2019,10-04-2019,478568,9370,56,2,5,5,59,9,16,SAT,0
11853,08-04-2019,11-04-2019,603246,11676,1,2,5,5,59,9,16,SAT,0
11854,08-04-2019,11-04-2019,2308800,10446,9,2,5,5,59,9,16,SAT,0
11855,08-04-2019,10-04-2019,2441741,11134,23,2,5,5,59,9,16,SAT,0
11856,08-04-2019,09-04-2019,1863288,11131,78,2,5,5,58,9,16,SAT,0
11857,08-04-2019,11-04-2019,99745,12414,10,2,5,5,59,9,16,SAT,0
11858,08-04-2019,18-04-2019,1898198,1229,18,2,5,5,12,9,85,N/A,0
11859,05-04-2019,23-04-2019,1943803,10337,63,2,5,5,58,9,85,N/A,0
11860,09-04-2019,11-04-2019,217216,356,11,2,5,5,59,9,16,SAT,0
11861,08-04-2019,06-05-2019,1898951,11796,74,2,5,5,12,9,85,N/A,0
11862,05-04-2019,22-04-2019,133060,2468,23,2,5,4,12,9,85,N/A,0
11863,09-04-2019,11-04-2019,2105007,10917,26,2,5,5,64,9,85,N/A,0
11864,09-04-2019,18-04-2019,2200277,11011,51,2,5,5,58,9,85,N/A,0
11865,10-04-2019,12-04-2019,893132,194,18,2,5,5,59,9,16,SAT,0
11866,10-04-2019,10-04-2019,1869247,11223,5,2,5,5,59,9,16,SAT,0
11867,10-04-2019,12-04-2019,1913810,9247,31,2,5,5,59,9,16,SAT,0
11868,10-04-2019,12-04-2019,78459,207,48,2,5,5,59,9,16,SAT,0
11869,10-04-2019,11-04-2019,1887564,9729,14,2,5,5,59,9,16,SAT,0
11870,10-04-2019,12-04-2019,468637,745,2,2,5,5,59,9,16,SAT,0
11871,10-04-2019,11-04-2019,891336,1115,27,2,5,5,59,9,16,SAT,0
11872,10-04-2019,11-04-2019,372105,8855,40,2,5,5,59,9,16,SAT,0
11873,10-04-2019,11-04-2019,1914475,10186,42,2,5,5,59,9,16,SAT,0
11874,10-04-2019,10-04-2019,2502137,2637,76,2,5,5,59,9,16,SAT,0
11875,10-04-2019,12-04-2019,2111880,1086,48,2,5,5,59,9,16,SAT,0
11876,10-04-2019,11-04-2019,450027,8432,44,2,5,5,59,9,16,SAT,0
11878,10-04-2019,11-04-2019,454288,842,4,2,5,5,59,9,16,SAT,0
11879,10-04-2019,11-04-2019,104661,10360,65,2,5,5,59,9,16,SAT,0
11880,10-04-2019,12-04-2019,1725128,197,24,2,5,5,59,9,16,SAT,0
11881,10-04-2019,23-04-2019,2313871,10172,7,2,5,5,59,9,16,SAT,0
11882,10-04-2019,12-04-2019,213115,865,78,2,5,5,59,9,16,SAT,0
11883,10-04-2019,12-04-2019,1790005,11971,53,2,5,5,59,9,16,SAT,0
11884,10-04-2019,11-04-2019,2034093,9670,68,2,5,5,59,9,16,SAT,0
11885,09-04-2019,16-04-2019,2424775,9210,20,2,9,5,12,9,42,N/A,0
11886,10-04-2019,12-04-2019,2037259,2262,15,2,5,5,59,9,16,SAT,0
11887,10-04-2019,10-04-2019,761964,8885,16,2,5,5,59,9,16,SAT,0
11888,10-04-2019,11-04-2019,2256478,1239,13,2,5,5,59,9,16,SAT,0
11889,10-04-2019,12-04-2019,21404,10892,2,2,5,5,59,9,16,SAT,0
11890,10-04-2019,12-04-2019,1740856,11277,7,2,5,5,59,9,16,SAT,0
11891,10-04-2019,12-04-2019,2107670,11113,11,2,5,5,59,9,16,SAT,0
11892,10-04-2019,11-04-2019,1903608,416,58,2,5,5,59,9,16,SAT,0
11893,10-04-2019,12-04-2019,511106,8385,28,2,5,5,59,9,16,SAT,0
11894,10-04-2019,12-04-2019,81556,842,10,2,5,5,59,9,16,SAT,0
11895,10-04-2019,12-04-2019,2125569,12127,15,2,5,5,59,9,16,SAT,0
11896,10-04-2019,12-04-2019,534439,356,26,2,5,5,59,9,16,SAT,0
11897,10-04-2019,12-04-2019,234953,9634,50,2,5,5,59,9,16,SAT,0
11898,10-04-2019,12-04-2019,787917,10324,33,2,5,5,59,9,16,SAT,0
11899,10-04-2019,12-04-2019,569098,9884,6,2,5,5,59,9,16,SAT,0
11900,10-04-2019,12-04-2019,2106524,11051,45,2,5,5,59,9,16,SAT,0
11901,10-04-2019,12-04-2019,338350,10738,33,2,5,5,59,9,16,SAT,0
11902,10-04-2019,12-04-2019,357591,10900,51,2,5,5,59,9,16,SAT,0
11903,10-04-2019,12-04-2019,812252,11134,66,2,5,5,59,9,16,SAT,0
11904,10-04-2019,12-04-2019,665669,10644,11,2,5,5,59,9,16,SAT,0
11905,10-04-2019,11-04-2019,693008,2007,29,2,5,5,64,9,85,N/A,0
11906,10-04-2019,23-04-2019,2116844,2601,14,2,5,5,58,9,42,N/A,0
11907,11-04-2019,19-04-2019,2118040,73,37,2,5,5,64,9,42,N/A,0
11910,10-04-2019,18-04-2019,1862747,2158,70,2,5,5,64,9,42,N/A,0
11911,09-04-2019,16-05-2019,868641,2477,33,2,3,5,63,9,42,N/A,0
11912,11-04-2019,11-04-2019,893649,1512,33,2,5,5,61,9,16,SAT,0
11913,10-04-2019,10-05-2019,1854156,1999,56,2,5,5,50,9,85,N/A,0
11914,12-04-2019,19-04-2019,1835474,8891,33,2,5,5,42,9,85,N/A,0
11915,12-04-2019,12-04-2019,1886695,2478,24,2,5,5,59,9,16,SAT,0
11916,26-03-2019,18-04-2019,869206,12000,45,2,5,4,40,9,85,SAT,0
11917,12-04-2019,12-04-2019,1785807,2,10,2,5,5,59,9,16,SAT,0
11918,12-04-2019,12-04-2019,2052809,9998,69,2,5,5,59,9,16,SAT,0
11919,12-04-2019,03-05-2019,2386242,1270,15,2,5,5,15,9,85,N/A,0
11920,12-04-2019,12-04-2019,2017317,9796,33,2,5,5,59,9,16,SAT,0
11921,12-04-2019,12-04-2019,1799303,9901,31,2,5,5,59,9,16,SAT,0
11922,12-04-2019,15-04-2019,2126854,10892,72,2,5,5,59,9,16,SAT,0
11923,12-04-2019,15-04-2019,1819772,542,52,2,5,5,59,9,16,SAT,0
11924,12-04-2019,30-04-2019,891422,8797,37,2,5,5,59,9,16,SAT,0
11925,12-04-2019,15-04-2019,2146111,9001,2,2,5,5,59,9,16,SAT,0
11927,12-04-2019,15-04-2019,369121,11100,77,2,5,5,59,9,16,SAT,0
11928,12-04-2019,15-04-2019,516389,10639,75,2,5,5,59,9,16,SAT,0
11929,12-04-2019,15-04-2019,82301,9792,33,2,5,5,59,9,16,SAT,0
11930,12-04-2019,15-04-2019,2104297,11971,78,2,5,5,59,9,16,SAT,0
11931,12-04-2019,15-04-2019,884922,1462,65,2,5,5,59,9,16,SAT,0
11932,12-04-2019,15-04-2019,623257,9646,26,2,5,5,59,9,16,SAT,0
11933,12-04-2019,15-04-2019,1802357,1440,57,2,5,5,59,9,16,SAT,0
11934,12-04-2019,15-04-2019,688557,11029,77,2,5,5,59,9,16,SAT,0
11935,12-04-2019,15-04-2019,2018138,11052,24,2,5,5,59,9,16,SAT,0
11936,12-04-2019,15-04-2019,2465655,1680,67,2,5,5,57,9,16,SAT,0
11937,12-04-2019,15-04-2019,1985329,10728,44,2,5,5,59,9,16,SAT,0
11938,12-04-2019,15-04-2019,820127,11118,47,2,5,5,59,9,16,SAT,0
11939,12-04-2019,15-04-2019,2417302,2797,27,2,5,5,59,9,16,SAT,0
11940,12-04-2019,15-04-2019,1650840,2172,23,2,5,5,59,9,16,SAT,0
11941,08-04-2019,17-04-2019,596294,138,69,2,5,5,12,9,81,N/A,0
11942,12-04-2019,15-04-2019,2454052,8939,4,2,5,5,59,9,16,SAT,0
11943,12-04-2019,15-04-2019,2485793,12127,17,2,5,5,59,9,16,SAT,0
11944,12-04-2019,15-04-2019,890732,11788,29,2,5,5,59,9,16,SAT,0
11945,12-04-2019,15-04-2019,1763084,10550,65,2,5,5,59,9,16,SAT,0
11946,12-04-2019,06-05-2019,56524,9901,67,2,5,5,64,9,85,N/A,0
11947,12-04-2019,15-04-2019,1948213,12027,6,2,5,5,59,9,16,SAT,0
11948,12-04-2019,15-04-2019,1870968,1085,15,2,5,5,59,9,16,SAT,0
11949,12-04-2019,24-04-2019,847071,796,34,2,5,5,61,9,16,SAT,0
11950,12-04-2019,15-04-2019,2111483,1328,3,2,5,5,65,9,16,SAT,0
11951,12-04-2019,15-04-2019,354970,12181,55,2,5,5,59,9,16,SAT,0
11952,12-04-2019,15-04-2019,220294,12621,74,2,5,5,59,9,16,SAT,0
11953,12-04-2019,16-04-2019,1765007,11268,36,2,5,4,12,9,81,N/A,0
11954,12-04-2019,25-04-2019,1862748,12754,30,2,5,5,50,9,85,N/A,800
11955,11-04-2019,16-04-2019,665226,10967,44,2,5,5,64,9,85,N/A,0
11956,12-04-2019,14-05-2019,2166432,2263,66,2,5,5,58,9,85,N/A,0
11957,29-03-2019,30-04-2019,1814075,12354,43,2,3,5,13,9,42,N/A,0
11958,15-04-2019,15-04-2019,1698913,9001,5,2,5,5,59,9,16,SAT,0
11959,15-04-2019,20-05-2019,251151,1256,3,2,5,5,50,9,85,N/A,0
11961,15-04-2019,20-05-2019,35330,10676,27,2,5,5,10,9,85,N/A,0
11962,15-04-2019,15-04-2019,30379,2309,47,2,5,5,59,9,16,SAT,0
11963,15-04-2019,15-04-2019,274099,1548,29,2,5,5,59,9,16,SAT,0
11964,15-04-2019,15-04-2019,2198215,12346,69,2,5,5,59,9,16,SAT,0
11965,15-04-2019,16-04-2019,2218760,11246,50,2,5,5,59,9,16,SAT,0
11966,15-04-2019,15-04-2019,2067695,2555,35,2,5,5,59,9,16,SAT,0
11967,15-04-2019,16-04-2019,1733856,7654,74,2,5,5,12,9,16,SAT,0
11968,15-04-2019,16-04-2019,1810475,12352,10,2,5,5,59,9,16,SAT,0
11969,15-04-2019,16-04-2019,845525,10793,22,2,5,5,59,9,16,SAT,0
11970,15-04-2019,16-04-2019,2018504,11276,54,2,5,5,59,9,16,SAT,0
11971,15-04-2019,16-04-2019,802587,8662,76,2,5,5,59,9,16,SAT,0
11972,15-04-2019,16-04-2019,2179675,8882,76,2,5,5,59,9,16,SAT,0
11973,15-04-2019,16-04-2019,5465,11638,14,2,5,5,59,9,16,SAT,0
11974,15-04-2019,17-04-2019,2111546,8359,72,2,5,5,59,9,16,SAT,0
11975,15-04-2019,16-04-2019,38209,11030,65,2,5,5,59,9,16,SAT,0
11976,15-04-2019,19-04-2019,2070942,820,10,2,5,5,59,9,42,N/A,0
11977,15-04-2019,16-04-2019,378005,11193,64,2,5,5,59,9,16,SAT,0
11978,15-04-2019,24-04-2019,1904452,911,78,2,5,5,61,9,16,SAT,0
11979,15-04-2019,16-04-2019,579501,10116,70,2,5,5,59,9,16,SAT,0
11980,15-04-2019,16-04-2019,874342,11074,22,2,5,5,59,9,16,SAT,0
11981,15-04-2019,16-04-2019,553822,9872,51,2,5,5,57,9,16,SAT,0
11982,15-04-2019,16-04-2019,2108381,11537,65,2,5,5,59,9,16,SAT,0
11983,15-04-2019,16-04-2019,193547,922,46,2,5,5,59,9,16,SAT,0
11984,16-04-2019,16-04-2019,2313037,9559,69,2,5,5,59,9,16,SAT,0
11985,16-04-2019,16-04-2019,619180,12345,71,2,5,5,59,9,16,SAT,0
11986,15-04-2019,23-05-2019,750052,12192,9,2,3,5,11,9,42,N/A,0
11987,16-04-2019,19-04-2019,2110807,9856,64,2,5,5,64,9,85,N/A,0
11988,16-04-2019,19-04-2019,2115662,2206,14,2,3,5,64,9,85,N/A,0
11989,16-04-2019,17-04-2019,502438,2601,33,2,5,5,59,9,16,SAT,0
11990,16-04-2019,17-04-2019,1917927,7797,48,2,5,5,59,9,16,SAT,0
11991,16-04-2019,17-04-2019,727069,10328,30,2,5,5,57,9,16,SAT,0
11992,16-04-2019,17-04-2019,1805465,11676,34,2,5,5,59,9,16,SAT,0
11993,16-04-2019,19-04-2019,884056,11444,73,2,5,5,59,9,16,SAT,0
11994,16-04-2019,17-04-2019,502105,7835,37,2,5,5,59,9,16,SAT,0
11995,16-04-2019,17-04-2019,2184361,1115,76,2,5,5,59,9,16,SAT,0
11996,16-04-2019,17-04-2019,369124,1645,39,2,5,5,59,9,16,SAT,0
11997,16-04-2019,17-04-2019,652635,347,37,2,5,5,59,9,16,SAT,0
11998,16-04-2019,17-04-2019,2124813,12603,66,2,5,5,12,9,16,SAT,0
11999,08-04-2019,12-04-2019,1674373,8484,10,2,9,5,66,9,42,N/A,0
12000,16-04-2019,17-04-2019,654430,8919,42,2,5,5,59,9,16,SAT,0
12001,16-04-2019,17-04-2019,748862,12116,10,2,5,5,59,9,16,SAT,0
12002,16-04-2019,17-04-2019,1680454,843,64,2,5,5,59,9,16,SAT,0
12003,16-04-2019,17-04-2019,1750187,8797,47,2,5,5,59,9,16,SAT,0
12004,16-04-2019,17-04-2019,1843046,9893,5,2,5,5,59,9,16,SAT,0
12005,16-04-2019,17-04-2019,612771,11262,74,2,5,5,59,9,16,SAT,0
12006,16-04-2019,17-04-2019,589469,11711,45,2,5,5,59,9,16,SAT,0
12007,16-04-2019,17-04-2019,1827023,300,78,2,5,5,59,9,16,SAT,0
12008,16-04-2019,17-04-2019,380905,8367,12,2,5,5,59,9,16,SAT,0
12009,16-04-2019,17-04-2019,1742816,10067,11,2,5,5,59,9,16,SAT,0
12010,16-04-2019,17-04-2019,659466,1085,58,2,5,5,59,9,16,SAT,0
12011,16-04-2019,17-04-2019,1816542,10563,37,2,5,5,59,9,16,SAT,0
12012,16-04-2019,17-04-2019,396253,7797,6,2,5,5,59,9,16,SAT,0
12013,16-04-2019,17-04-2019,2129101,282,46,2,5,5,59,9,16,SAT,0
12014,02-04-2019,11-04-2019,897255,1200,3,2,5,4,66,9,85,SAT,0
12015,17-04-2019,19-04-2019,2308333,1865,74,2,5,5,59,9,42,N/A,0
12016,18-03-2019,10-04-2019,293714,10152,73,2,5,4,66,9,85,SAT,0
12017,17-04-2019,17-04-2019,1645350,1092,38,2,5,5,59,9,16,SAT,0
12018,17-04-2019,19-04-2019,1770073,11220,12,2,5,5,59,9,42,N/A,0
12019,15-04-2019,15-04-2019,476593,745,26,2,9,5,12,9,42,N/A,0
12020,17-04-2019,17-04-2019,2400053,1500,58,2,5,5,59,9,16,SAT,0
12021,17-04-2019,17-04-2019,206949,2263,26,2,5,5,59,9,16,SAT,0
12022,17-04-2019,17-04-2019,1868477,221,75,2,5,5,59,9,16,SAT,0
12023,17-04-2019,19-04-2019,265598,1962,14,2,5,5,59,9,42,N/A,0
12024,17-04-2019,18-04-2019,1821665,10569,56,2,5,5,59,9,16,SAT,0
12025,17-04-2019,19-04-2019,875517,10507,9,2,5,5,59,9,16,SAT,0
12026,17-04-2019,18-04-2019,40359,1873,62,2,5,5,59,9,16,SAT,0
12027,17-04-2019,19-04-2019,615324,12087,36,2,5,5,59,9,42,N/A,0
12028,17-04-2019,17-04-2019,2055696,10569,57,2,5,5,59,9,16,SAT,0
12029,17-04-2019,18-04-2019,2368516,12027,57,2,5,5,59,9,42,N/A,0
12030,17-04-2019,19-04-2019,1731093,8885,15,2,5,5,59,9,42,N/A,0
12031,17-04-2019,22-04-2019,2166003,9022,52,2,5,5,59,9,16,SAT,0
12032,17-04-2019,18-04-2019,1002,9892,9,2,5,5,59,9,42,N/A,0
12033,17-04-2019,18-04-2019,1913042,11287,63,2,5,5,59,9,42,N/A,0
12034,17-04-2019,18-04-2019,398601,2613,56,2,5,5,59,9,42,N/A,0
12035,17-04-2019,18-04-2019,2413302,12346,13,2,5,5,59,9,42,N/A,0
12036,17-04-2019,19-04-2019,1911896,868,49,2,5,5,59,9,42,N/A,0
12037,17-04-2019,19-04-2019,2055965,1229,37,2,5,5,59,9,42,N/A,0
12038,17-04-2019,19-04-2019,825787,1465,12,2,5,5,59,9,42,N/A,0
12039,17-04-2019,18-04-2019,889834,1512,54,2,5,5,59,9,42,N/A,0
12040,17-04-2019,18-04-2019,277317,1465,66,2,5,5,59,9,16,SAT,0
12041,17-04-2019,18-04-2019,805400,10111,60,2,5,5,59,9,42,N/A,0
12042,17-04-2019,18-04-2019,1813207,9499,65,2,5,5,59,9,42,N/A,0
12043,17-04-2019,18-04-2019,297607,11487,21,2,5,5,59,9,42,N/A,0
12044,17-04-2019,18-04-2019,1787377,11172,38,2,5,5,59,9,16,SAT,0
12046,17-04-2019,19-04-2019,2150601,138,71,2,5,5,59,9,42,N/A,0
12047,17-04-2019,19-04-2019,228149,10764,27,2,5,5,59,9,16,SAT,0
12048,17-04-2019,18-04-2019,109667,9357,18,2,5,5,59,9,42,N/A,0
12049,17-04-2019,19-04-2019,2047087,2206,30,2,5,5,59,9,42,N/A,0
12050,17-04-2019,18-04-2019,1747375,8996,8,2,5,5,59,9,42,N/A,0
12051,17-04-2019,18-04-2019,691634,10553,28,2,5,5,59,9,16,SAT,0
12052,17-04-2019,18-04-2019,5480,11638,46,2,5,5,59,9,42,N/A,0
12053,17-04-2019,18-04-2019,390465,10577,26,2,5,5,59,9,16,SAT,0
12054,17-04-2019,19-04-2019,2106203,10834,38,2,5,5,59,9,42,N/A,0
12055,17-04-2019,18-04-2019,388548,8853,65,2,5,5,59,9,42,N/A,0
12056,17-04-2019,19-04-2019,872576,12174,44,2,5,5,59,9,42,N/A,0
12057,17-04-2019,19-04-2019,472545,12246,34,2,5,5,59,9,42,N/A,0
12058,17-04-2019,22-04-2019,2206787,11062,23,2,5,5,59,9,16,SAT,0
12059,17-04-2019,19-04-2019,1818700,11044,27,2,5,5,57,9,16,SAT,0
12060,17-04-2019,22-04-2019,1699454,2690,37,2,5,5,59,9,16,SAT,0
12061,17-04-2019,18-04-2019,592396,11937,47,2,5,5,59,9,42,N/A,0
12062,17-04-2019,22-04-2019,409953,12345,26,2,5,5,59,9,16,SAT,0
12063,17-04-2019,19-04-2019,1796141,1086,61,2,5,5,59,9,16,SAT,0
12064,17-04-2019,24-04-2019,759441,911,58,2,5,5,61,9,16,SAT,0
12065,17-04-2019,19-04-2019,1843704,10069,27,2,5,5,59,9,16,SAT,0
12066,17-04-2019,22-04-2019,889554,1846,54,2,5,5,59,9,16,N/A,0
12067,17-04-2019,19-04-2019,338350,10794,14,2,5,5,59,9,16,SAT,0
12068,17-04-2019,19-04-2019,2116120,1275,23,2,5,5,59,9,16,SAT,0
12069,17-04-2019,22-04-2019,1899231,879,56,2,5,5,59,9,16,SAT,0
12070,17-04-2019,24-04-2019,2170642,11213,55,2,5,5,61,9,16,SAT,0
12071,17-04-2019,22-04-2019,2481382,11122,71,2,5,5,59,9,16,SAT,0
12072,17-04-2019,19-04-2019,341827,486,7,2,5,5,59,9,16,SAT,0
12073,18-04-2019,18-04-2019,1864236,11244,54,1,5,5,59,9,42,N/A,0
12074,18-04-2019,18-04-2019,1877705,1615,8,2,5,5,59,9,42,N/A,0
12075,18-04-2019,18-04-2019,2101880,11193,4,2,5,5,59,9,42,N/A,0
12076,18-04-2019,19-04-2019,88990,528,73,2,5,5,52,9,16,SAT,0
12077,15-04-2019,18-04-2019,146561,2208,44,2,9,5,10,9,42,N/A,0
12078,18-04-2019,22-04-2019,1886765,11552,40,2,5,5,59,9,16,SAT,0
12079,18-04-2019,19-04-2019,1708745,11005,3,2,5,5,59,9,16,SAT,0
12080,18-04-2019,19-04-2019,182773,10644,49,2,5,5,59,9,16,SAT,0
12081,18-04-2019,18-04-2019,2309269,11262,62,2,5,5,64,9,85,N/A,0
12082,17-04-2019,10-05-2019,725875,11223,12,2,5,5,58,9,85,N/A,0
12083,18-04-2019,25-04-2019,105872,10225,40,2,5,5,64,9,85,N/A,0
12085,18-04-2019,25-04-2019,606172,1292,20,2,5,5,64,9,85,N/A,0
12086,18-04-2019,03-05-2019,143621,11121,75,2,5,5,58,9,85,N/A,0
12087,18-04-2019,19-04-2019,2153791,10794,61,2,5,5,59,9,16,SAT,0
12088,18-04-2019,22-04-2019,78815,11136,42,2,5,5,59,9,16,SAT,0
12089,18-04-2019,22-04-2019,2385689,12328,57,2,5,5,59,9,16,SAT,0
12090,18-04-2019,19-04-2019,896490,940,7,2,5,5,59,9,16,SAT,0
12091,18-04-2019,24-04-2019,2006354,12334,69,2,5,5,59,9,16,SAT,0
12092,18-04-2019,19-04-2019,609282,9853,72,2,5,5,59,9,16,SAT,0
12093,18-04-2019,22-04-2019,1844282,1419,54,2,5,5,59,9,16,SAT,0
12094,18-04-2019,19-04-2019,404654,9901,11,2,5,5,59,9,16,SAT,0
12095,18-04-2019,19-04-2019,1599416,528,14,2,5,5,59,9,16,SAT,0
12096,18-04-2019,19-04-2019,2033415,461,70,2,5,5,59,9,16,SAT,0
12097,18-04-2019,19-04-2019,1824980,1997,40,2,5,5,59,9,16,SAT,0
12098,18-04-2019,19-04-2019,600422,11087,62,2,5,5,59,9,16,SAT,0
12099,18-04-2019,19-04-2019,777807,2316,19,2,5,5,59,9,16,SAT,0
12100,18-04-2019,22-04-2019,1858088,10147,76,2,5,5,59,9,16,SAT,0
12101,18-04-2019,19-04-2019,711405,11669,52,2,5,5,59,9,16,SAT,0
12102,18-04-2019,22-04-2019,286967,9662,29,2,5,5,59,9,16,SAT,0
12103,18-04-2019,19-04-2019,2472285,2175,41,2,5,5,59,9,16,SAT,0
12104,18-04-2019,19-04-2019,2058103,345,10,2,5,5,59,9,16,SAT,0
12105,18-04-2019,19-04-2019,818105,11127,25,2,5,5,59,9,16,SAT,0
12106,18-04-2019,24-04-2019,2130979,10446,22,2,5,5,61,9,16,SAT,0
12107,18-04-2019,19-04-2019,682673,9405,43,2,5,5,59,9,16,SAT,0
12108,18-04-2019,22-04-2019,615323,10127,14,2,5,5,59,9,16,SAT,0
12109,18-04-2019,19-04-2019,894362,10978,9,2,5,5,59,9,16,SAT,0
12110,18-04-2019,19-04-2019,505406,11825,26,2,5,5,59,9,16,SAT,0
12111,18-04-2019,24-04-2019,2034421,7841,24,2,5,5,61,9,16,NSA,0
12112,18-04-2019,19-04-2019,1599183,11005,30,2,5,5,59,9,16,SAT,0
12113,18-04-2019,22-04-2019,1870942,11182,22,2,5,5,59,9,16,SAT,0
12114,18-04-2019,18-04-2019,1815130,12065,51,2,5,5,12,9,16,SAT,0
12115,18-04-2019,19-04-2019,2155842,2502,3,2,5,5,59,9,16,SAT,0
12116,18-04-2019,18-04-2019,2308402,7654,31,2,5,5,59,9,16,SAT,0
12117,18-04-2019,23-04-2019,584553,11255,77,2,5,5,59,9,16,SAT,0
12118,18-04-2019,23-04-2019,266433,11849,49,2,5,5,59,9,16,SAT,0
12119,18-04-2019,24-04-2019,1835487,496,9,2,5,5,59,9,16,SAT,0
12120,18-04-2019,22-04-2019,25169,10563,27,2,5,5,59,9,16,SAT,0
12121,18-04-2019,23-04-2019,692914,10973,65,2,5,5,59,9,16,SAT,0
12122,18-04-2019,23-04-2019,740121,9357,17,2,5,5,59,9,16,SAT,0
12123,18-04-2019,23-04-2019,2217262,1526,23,2,5,5,59,9,16,SAT,0
12124,18-04-2019,23-04-2019,753030,1253,23,2,5,5,59,9,16,SAT,0
12125,18-04-2019,23-04-2019,2178713,138,60,2,5,5,59,9,16,SAT,0
12126,18-04-2019,23-04-2019,85189,10105,30,2,5,5,59,9,16,SAT,0
12127,18-04-2019,23-04-2019,386760,1210,13,2,5,5,59,9,16,SAT,0
12128,18-04-2019,23-04-2019,2340374,8779,63,2,5,5,59,9,16,SAT,0
12129,18-04-2019,23-04-2019,530621,2519,9,2,5,5,59,9,16,SAT,0
12130,18-04-2019,23-04-2019,2467979,11094,75,2,5,5,59,9,16,SAT,0
12131,18-04-2019,18-04-2019,893888,7973,65,2,5,5,59,9,16,SAT,0
12132,18-04-2019,18-04-2019,19691,2206,70,2,99,7,12,9,NULL,N/A,0
12133,19-04-2019,23-04-2019,1828262,73,72,2,5,5,65,9,16,SAT,0
12134,19-04-2019,24-04-2019,1624358,11059,47,2,5,5,61,9,16,SAT,0
12135,18-04-2019,25-04-2019,1680521,10676,67,2,5,5,64,9,85,N/A,0
12136,19-04-2019,23-04-2019,1836672,11099,8,2,5,5,59,9,16,SAT,0
12137,19-04-2019,24-04-2019,2113328,2316,43,2,5,5,61,9,16,SAT,0
12138,19-04-2019,23-04-2019,1895706,11972,8,2,5,5,59,9,16,SAT,0
12139,18-04-2019,23-04-2019,449497,11959,41,2,5,5,64,9,85,N/A,0
12140,19-04-2019,23-04-2019,605925,10073,78,2,5,5,59,9,16,SAT,0
12141,19-04-2019,23-04-2019,1800296,10327,37,2,5,5,59,9,16,SAT,0
12142,19-04-2019,23-04-2019,1836562,2613,63,2,5,5,59,9,16,SAT,0
12143,12-04-2019,03-05-2019,1660623,10235,17,2,5,7,15,9,42,N/A,0
12144,17-04-2019,23-04-2019,2032184,10577,53,2,5,5,58,9,42,N/A,0
12145,19-04-2019,23-04-2019,1749826,10016,28,2,5,5,59,9,16,SAT,0
12146,19-04-2019,23-04-2019,2084547,12176,40,2,5,5,59,9,16,SAT,0
12147,19-04-2019,23-04-2019,2525263,11262,13,2,5,5,65,9,16,SAT,0
12148,19-04-2019,23-04-2019,593132,11474,62,2,5,5,59,9,16,SAT,0
12149,19-04-2019,23-04-2019,270589,11444,33,2,5,5,59,9,16,SAT,0
12150,19-04-2019,23-04-2019,2175448,9562,33,2,5,5,59,9,16,SAT,0
12151,19-04-2019,23-04-2019,1689909,9211,31,2,5,5,59,9,16,SAT,0
12152,19-04-2019,23-04-2019,2180274,12000,43,2,5,5,59,9,16,SAT,0
12153,19-04-2019,24-04-2019,514135,2671,78,2,5,5,61,9,16,SAT,0
12154,19-04-2019,23-04-2019,2362057,11132,28,2,5,5,59,9,16,SAT,0
12155,19-04-2019,23-04-2019,511924,10127,73,2,5,5,59,9,16,SAT,0
12156,19-04-2019,23-04-2019,241812,9204,20,2,5,5,59,9,16,SAT,0
12157,19-04-2019,23-04-2019,810354,11932,26,2,5,5,59,9,16,NSA,0
12158,19-04-2019,23-04-2019,704289,2230,27,2,5,5,59,9,16,SAT,0
12159,19-04-2019,23-04-2019,1904464,9377,16,2,5,5,59,9,16,SAT,0
12160,19-04-2019,23-04-2019,2103608,2178,64,2,5,5,59,9,16,SAT,0
12161,19-04-2019,23-04-2019,2410066,11278,54,2,5,5,59,9,16,SAT,0
